Function,Occurrence_Count,Failure_Count,Success_Count,Suspiciousness_Score
org/jfree/chart/plot/SpiderWebPlot:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/labels/StandardCategoryItemLabelGenerator:<init>:()V,13,0.0,13.0,0.0
org/jfree/chart/labels/StandardCategoryItemLabelGenerator:equals:(Ljava/lang/Object;)Z,17,0.0,17.0,0.0
org/jfree/chart/needle/MeterNeedle:<init>:()V,31,0.0,31.0,0.0
org/jfree/chart/needle/MeterNeedle:<init>:(Ljava/awt/Paint;Ljava/awt/Paint;Ljava/awt/Paint;)V,31,0.0,31.0,0.0
org/jfree/chart/needle/MeterNeedle:equals:(Ljava/lang/Object;)Z,30,0.0,30.0,0.0
org/jfree/chart/needle/PointerNeedle:equals:(Ljava/lang/Object;)Z,3,0.0,3.0,0.0
org/jfree/chart/title/CompositeTitle:getBackgroundPaint:()Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/chart/needle/PointerNeedle:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/data/KeyToGroupMap:<init>:()V,6,0.0,6.0,0.0
org/jfree/data/KeyToGroupMap:<init>:(Ljava/lang/Comparable;)V,16,0.0,16.0,0.0
org/jfree/chart/renderer/category/GroupedStackedBarRenderer:<init>:()V,6,0.0,6.0,0.0
org/jfree/chart/plot/dial/AbstractDialLayer:<init>:()V,53,0.0,53.0,0.0
org/jfree/chart/plot/dial/AbstractDialLayer:equals:(Ljava/lang/Object;)Z,45,0.0,45.0,0.0
org/jfree/chart/plot/dial/DialPlot:<init>:()V,9,0.0,9.0,0.0
org/jfree/chart/plot/dial/DialPlot:<init>:(Lorg/jfree/data/general/ValueDataset;)V,9,0.0,9.0,0.0
org/jfree/chart/plot/dial/DialPlot:equals:(Ljava/lang/Object;)Z,9,0.0,9.0,0.0
org/jfree/chart/plot/dial/DialPlot:hashCode:()I,1,0.0,1.0,0.0
org/jfree/chart/plot/dial/ArcDialFrame:<init>:()V,13,0.0,13.0,0.0
org/jfree/chart/plot/dial/ArcDialFrame:<init>:(DD)V,13,0.0,13.0,0.0
org/jfree/chart/plot/SpiderWebPlot:<init>:(Lorg/jfree/data/category/CategoryDataset;)V,5,0.0,5.0,0.0
org/jfree/chart/title/CompositeTitle:<init>:(Lorg/jfree/chart/block/BlockContainer;)V,5,0.0,5.0,0.0
org/jfree/chart/plot/dial/ArcDialFrame:hashCode:()I,2,0.0,2.0,0.0
org/jfree/data/time/TimePeriodValues:getItemCount:()I,7,0.0,7.0,0.0
org/jfree/chart/LegendItemCollection:equals:(Ljava/lang/Object;)Z,8,0.0,8.0,0.0
org/jfree/chart/LegendItem:<init>:(Ljava/lang/String;Ljava/awt/Paint;)V,9,0.0,9.0,0.0
org/jfree/chart/LegendItem:<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/awt/Shape;Ljava/awt/Paint;)V,23,0.0,23.0,0.0
org/jfree/data/time/RegularTimePeriod:getStart:()Ljava/util/Date;,23,0.0,23.0,0.0
org/jfree/data/time/RegularTimePeriod:getEnd:()Ljava/util/Date;,23,0.0,23.0,0.0
org/jfree/data/time/Year:getFirstMillisecond:()J,18,0.0,18.0,0.0
org/jfree/data/time/Year:getLastMillisecond:()J,18,0.0,18.0,0.0
org/jfree/data/time/Day:getFirstMillisecond:()J,17,0.0,17.0,0.0
org/jfree/data/time/Day:getLastMillisecond:()J,17,0.0,17.0,0.0
org/jfree/data/general/Series:setKey:(Ljava/lang/Comparable;)V,9,0.0,9.0,0.0
org/jfree/data/time/TimePeriodValues:<init>:(Ljava/lang/String;)V,17,0.0,17.0,0.0
org/jfree/data/time/TimePeriodValues:<init>:(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,17,0.0,17.0,0.0
org/jfree/data/time/TimePeriodValues:getDataItem:(I)Lorg/jfree/data/time/TimePeriodValue;,15,0.0,15.0,0.0
org/jfree/chart/title/CompositeTitle:<init>:()V,1,0.0,1.0,0.0
org/jfree/data/time/TimePeriodValues:getValue:(I)Ljava/lang/Number;,3,0.0,3.0,0.0
org/jfree/data/time/TimePeriodValues:add:(Lorg/jfree/data/time/TimePeriodValue;)V,15,0.0,15.0,0.0
org/jfree/data/time/TimePeriodValues:updateBounds:(Lorg/jfree/data/time/TimePeriod;I)V,15,0.0,15.0,0.0
org/jfree/data/time/TimePeriodValues:add:(Lorg/jfree/data/time/TimePeriod;Ljava/lang/Number;)V,12,0.0,12.0,0.0
org/jfree/data/time/TimePeriodValues:update:(ILjava/lang/Number;)V,1,0.0,1.0,0.0
org/jfree/data/time/TimePeriodValues:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/data/time/TimePeriodValues:createCopy:(II)Lorg/jfree/data/time/TimePeriodValues;,1,0.0,1.0,0.0
org/jfree/data/time/TimePeriodValue:<init>:(Lorg/jfree/data/time/TimePeriod;Ljava/lang/Number;)V,18,0.0,18.0,0.0
org/jfree/data/time/TimePeriodValue:getPeriod:()Lorg/jfree/data/time/TimePeriod;,15,0.0,15.0,0.0
org/jfree/data/time/TimePeriodValue:getValue:()Ljava/lang/Number;,3,0.0,3.0,0.0
org/jfree/data/time/TimePeriodValue:setValue:(Ljava/lang/Number;)V,1,0.0,1.0,0.0
org/jfree/data/time/TimePeriodValue:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/plot/dial/ArcDialFrame:equals:(Ljava/lang/Object;)Z,8,0.0,8.0,0.0
org/jfree/chart/axis/SegmentedTimeline$Segment:getSegmentNumber:()J,14,0.0,14.0,0.0
org/jfree/chart/title/TextTitle:<init>:()V,9,0.0,9.0,0.0
org/jfree/data/DataUtilities:createNumberArray:([D)[Ljava/lang/Number;,10,0.0,10.0,0.0
org/jfree/chart/axis/CategoryAxis:calculateTextBlockHeight:(Lorg/jfree/text/TextBlock;Lorg/jfree/chart/axis/CategoryLabelPosition;Ljava/awt/Graphics2D;)D,23,0.0,23.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getSeriesCount:()I,11,0.0,11.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getSeriesIndex:(Ljava/lang/Comparable;)I,7,0.0,7.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getCategoryCount:()I,8,0.0,8.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getValue:(II)Ljava/lang/Number;,2,0.0,2.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getStartValue:(II)Ljava/lang/Number;,5,0.0,5.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getEndValue:(II)Ljava/lang/Number;,5,0.0,5.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:generateKeys:(ILjava/lang/String;)[Ljava/lang/Comparable;,6,0.0,6.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getColumnKey:(I)Ljava/lang/Comparable;,1,0.0,1.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getRowIndex:(Ljava/lang/Comparable;)I,3,0.0,3.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getRowKey:(I)Ljava/lang/Comparable;,2,0.0,2.0,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset:getRowCount:()I,4,0.0,4.0,0.0
org/jfree/chart/plot/PlotOrientation:isVertical:()Z,18,0.0,18.0,0.0
org/jfree/chart/renderer/category/BarRenderer:getShadowXOffset:()D,2,0.0,2.0,0.0
org/jfree/chart/renderer/category/GradientBarPainter:paintBarShadow:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/BarRenderer;IILjava/awt/geom/RectangularShape;Lorg/jfree/ui/RectangleEdge;Z)V,2,0.0,2.0,0.0
org/jfree/chart/renderer/category/GradientBarPainter:createShadow:(Ljava/awt/geom/RectangularShape;DDLorg/jfree/ui/RectangleEdge;Z)Ljava/awt/geom/Rectangle2D;,2,0.0,2.0,0.0
org/jfree/chart/renderer/category/GradientBarPainter:splitVerticalBar:(Ljava/awt/geom/RectangularShape;DDD)[Ljava/awt/geom/Rectangle2D;,3,0.0,3.0,0.0
org/jfree/chart/axis/AxisState:cursorDown:(D)V,44,0.0,44.0,0.0
org/jfree/chart/renderer/RendererState:getElementHinting:()Z,4,0.0,4.0,0.0
org/jfree/chart/renderer/category/IntervalBarRenderer:drawItem:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/category/CategoryDataset;III)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/IntervalBarRenderer:drawInterval:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/category/IntervalCategoryDataset;II)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/CategoryItemRendererState:getVisibleSeriesIndex:(I)I,9,0.0,9.0,0.0
org/jfree/chart/title/Title:clone:()Ljava/lang/Object;,8,0.0,8.0,0.0
org/jfree/chart/block/AbstractBlock:clone:()Ljava/lang/Object;,15,0.0,15.0,0.0
org/jfree/chart/renderer/category/StatisticalBarRenderer:<init>:()V,11,0.0,11.0,0.0
org/jfree/chart/renderer/category/StatisticalBarRenderer:equals:(Ljava/lang/Object;)Z,4,0.0,4.0,0.0
org/jfree/chart/renderer/category/BarRenderer:getShadowYOffset:()D,2,0.0,2.0,0.0
org/jfree/chart/renderer/category/BarRenderer:getShadowPaint:()Ljava/awt/Paint;,2,0.0,2.0,0.0
org/jfree/chart/labels/AbstractXYItemLabelGenerator:hashCode:()I,5,0.0,5.0,0.0
org/jfree/data/ComparableObjectSeries:add:(Ljava/lang/Comparable;Ljava/lang/Object;)V,4,0.0,4.0,0.0
org/jfree/chart/labels/StandardXYItemLabelGenerator:equals:(Ljava/lang/Object;)Z,7,0.0,7.0,0.0
org/jfree/data/xy/DefaultXYDataset:<init>:()V,35,0.0,35.0,0.0
org/jfree/data/xy/DefaultXYDataset:getSeriesCount:()I,26,0.0,26.0,0.0
org/jfree/data/xy/DefaultXYDataset:indexOf:(Ljava/lang/Comparable;)I,20,0.0,20.0,0.0
org/jfree/data/xy/DefaultXYDataset:getItemCount:(I)I,9,0.0,9.0,0.0
org/jfree/data/xy/DefaultXYDataset:getXValue:(II)D,10,0.0,10.0,0.0
org/jfree/data/xy/DefaultXYDataset:addSeries:(Ljava/lang/Comparable;[[D)V,20,0.0,20.0,0.0
org/jfree/chart/renderer/RendererUtilities:findLiveItemsLowerBound:(Lorg/jfree/data/xy/XYDataset;IDD)I,11,0.0,11.0,0.0
org/jfree/data/general/Series:hashCode:()I,5,0.0,5.0,0.0
org/jfree/data/ComparableObjectItem:equals:(Ljava/lang/Object;)Z,42,0.0,42.0,0.0
org/jfree/data/ComparableObjectItem:hashCode:()I,5,0.0,5.0,0.0
org/jfree/data/ComparableObjectSeries:<init>:(Ljava/lang/Comparable;)V,5,0.0,5.0,0.0
org/jfree/data/ComparableObjectSeries:add:(Ljava/lang/Comparable;Ljava/lang/Object;Z)V,4,0.0,4.0,0.0
org/jfree/chart/axis/NumberAxis:hashCode:()I,49,0.0,49.0,0.0
org/jfree/data/ComparableObjectSeries:hashCode:()I,3,0.0,3.0,0.0
org/jfree/chart/renderer/category/StackedBarRenderer3D:getRenderAsPercentages:()Z,4,0.0,4.0,0.0
org/jfree/chart/renderer/category/StackedBarRenderer3D:equals:(Ljava/lang/Object;)Z,4,0.0,4.0,0.0
org/jfree/chart/annotations/AbstractAnnotation:writeObject:(Ljava/io/ObjectOutputStream;)V,12,0.0,12.0,0.0
org/jfree/chart/annotations/AbstractAnnotation:readObject:(Ljava/io/ObjectInputStream;)V,12,0.0,12.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:<init>:(Ljava/lang/String;DD)V,21,0.0,21.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:setOutlinePaint:(Ljava/awt/Paint;)V,2,0.0,2.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:equals:(Ljava/lang/Object;)Z,17,0.0,17.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:writeObject:(Ljava/io/ObjectOutputStream;)V,4,0.0,4.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:readObject:(Ljava/io/ObjectInputStream;)V,4,0.0,4.0,0.0
org/jfree/chart/JFreeChart:<init>:(Lorg/jfree/chart/plot/Plot;)V,61,0.0,61.0,0.0
org/jfree/chart/axis/NumberAxis:draw:(Ljava/awt/Graphics2D;DLjava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/axis/AxisState;,46,0.0,46.0,0.0
org/jfree/chart/axis/ValueAxis:setFixedAutoRange:(D)V,5,0.0,5.0,0.0
org/jfree/chart/axis/Axis:clone:()Ljava/lang/Object;,27,0.0,27.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:writeObject:(Ljava/io/ObjectOutputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/axis/ExtendedCategoryAxis:setSubLabelFont:(Ljava/awt/Font;)V,1,0.0,1.0,0.0
org/jfree/data/statistics/DefaultStatisticalCategoryDataset:getValue:(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number;,1,0.0,1.0,0.0
org/jfree/data/statistics/DefaultStatisticalCategoryDataset:getMeanValue:(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number;,1,0.0,1.0,0.0
org/jfree/data/statistics/DefaultStatisticalCategoryDataset:getStdDevValue:(Ljava/lang/Comparable;Ljava/lang/Comparable;)Ljava/lang/Number;,1,0.0,1.0,0.0
org/jfree/data/statistics/DefaultStatisticalCategoryDataset:updateBounds:()V,4,0.0,4.0,0.0
org/jfree/data/statistics/MeanAndStandardDeviation:getMeanValue:()D,4,0.0,4.0,0.0
org/jfree/data/statistics/MeanAndStandardDeviation:getStandardDeviationValue:()D,4,0.0,4.0,0.0
org/jfree/data/time/TimeSeries:getMaximumItemCount:()I,15,0.0,15.0,0.0
org/jfree/data/time/TimeSeries:getMaximumItemAge:()J,15,0.0,15.0,0.0
org/jfree/data/time/TimeSeriesCollection:removeSeries:(Lorg/jfree/data/time/TimeSeries;)V,5,0.0,5.0,0.0
org/jfree/data/time/TimeSeriesCollection:equals:(Ljava/lang/Object;)Z,8,0.0,8.0,0.0
org/jfree/chart/plot/Marker:getLabelAnchor:()Lorg/jfree/ui/RectangleAnchor;,2,0.0,2.0,0.0
org/jfree/chart/plot/Marker:setLabelAnchor:(Lorg/jfree/ui/RectangleAnchor;)V,2,0.0,2.0,0.0
org/jfree/data/function/PowerFunction2D:<init>:(DD)V,4,0.0,4.0,0.0
org/jfree/data/function/PowerFunction2D:hashCode:()I,1,0.0,1.0,0.0
org/jfree/data/time/Second:getSecond:()I,19,0.0,19.0,0.0
org/jfree/data/time/Second:getMinute:()Lorg/jfree/data/time/Minute;,17,0.0,17.0,0.0
org/jfree/data/time/Millisecond:<init>:(ILorg/jfree/data/time/Second;)V,16,0.0,16.0,0.0
org/jfree/data/time/Millisecond:<init>:(IIIIIII)V,15,0.0,15.0,0.0
org/jfree/data/time/Millisecond:getLastMillisecond:(Ljava/util/Calendar;)J,4,0.0,4.0,0.0
org/jfree/chart/plot/CategoryMarker:getKey:()Ljava/lang/Comparable;,1,0.0,1.0,0.0
org/jfree/chart/plot/CategoryMarker:setKey:(Ljava/lang/Comparable;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/BarRenderer:getGradientPaintTransformer:()Lorg/jfree/ui/GradientPaintTransformer;,6,0.0,6.0,0.0
org/jfree/chart/renderer/category/BarRenderer:getLowerClip:()D,7,0.0,7.0,0.0
org/jfree/chart/renderer/category/BarRenderer:getUpperClip:()D,7,0.0,7.0,0.0
org/jfree/chart/renderer/category/LayeredBarRenderer:getSeriesBarWidth:(I)D,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/LayeredBarRenderer:calculateBarWidth:(Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/renderer/category/CategoryItemRendererState;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/LayeredBarRenderer:drawItem:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/category/CategoryDataset;III)V,1,0.0,1.0,0.0
org/jfree/data/statistics/DefaultStatisticalCategoryDataset:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/renderer/category/LevelRenderer:<init>:()V,7,0.0,7.0,0.0
org/jfree/chart/renderer/AbstractRenderer:setBaseOutlinePaint:(Ljava/awt/Paint;Z)V,9,0.0,9.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:<init>:()V,7,0.0,7.0,0.0
org/jfree/chart/axis/ExtendedCategoryAxis:addSubLabel:(Ljava/lang/Comparable;Ljava/lang/String;)V,2,0.0,2.0,0.0
org/jfree/chart/axis/ExtendedCategoryAxis:equals:(Ljava/lang/Object;)Z,5,0.0,5.0,0.0
org/jfree/chart/imagemap/ImageMapUtilities:javascriptEscape:(Ljava/lang/String;)Ljava/lang/String;,3,0.0,3.0,0.0
org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator:<init>:()V,2,0.0,2.0,0.0
org/jfree/chart/imagemap/OverLIBToolTipTagFragmentGenerator:generateToolTipFragment:(Ljava/lang/String;)Ljava/lang/String;,2,0.0,2.0,0.0
org/jfree/chart/annotations/CategoryLineAnnotation:writeObject:(Ljava/io/ObjectOutputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/annotations/CategoryLineAnnotation:readObject:(Ljava/io/ObjectInputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/Marker:getLabelOffset:()Lorg/jfree/ui/RectangleInsets;,1,0.0,1.0,0.0
org/jfree/chart/plot/Marker:setLabelOffset:(Lorg/jfree/ui/RectangleInsets;)V,2,0.0,2.0,0.0
org/jfree/chart/title/ImageTitle:<init>:(Ljava/awt/Image;)V,5,0.0,5.0,0.0
org/jfree/chart/title/ImageTitle:<init>:(Ljava/awt/Image;IILorg/jfree/ui/RectangleEdge;Lorg/jfree/ui/HorizontalAlignment;Lorg/jfree/ui/VerticalAlignment;Lorg/jfree/ui/RectangleInsets;)V,5,0.0,5.0,0.0
org/jfree/chart/title/ImageTitle:equals:(Ljava/lang/Object;)Z,3,0.0,3.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:<init>:(D)V,7,0.0,7.0,0.0
org/jfree/chart/renderer/AbstractRenderer:setBaseOutlinePaint:(Ljava/awt/Paint;)V,9,0.0,9.0,0.0
org/jfree/chart/renderer/xy/CandlestickRenderer:<init>:(DZLorg/jfree/chart/labels/XYToolTipGenerator;)V,7,0.0,7.0,0.0
org/jfree/chart/axis/StandardTickUnitSource:<init>:()V,2,0.0,2.0,0.0
org/jfree/chart/axis/StandardTickUnitSource:equals:(Ljava/lang/Object;)Z,2,0.0,2.0,0.0
org/jfree/chart/plot/dial/StandardDialFrame:<init>:()V,5,0.0,5.0,0.0
org/jfree/chart/plot/dial/StandardDialFrame:equals:(Ljava/lang/Object;)Z,5,0.0,5.0,0.0
org/jfree/chart/plot/dial/StandardDialFrame:writeObject:(Ljava/io/ObjectOutputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/plot/dial/StandardDialFrame:readObject:(Ljava/io/ObjectInputStream;)V,1,0.0,1.0,0.0
org/jfree/chart/block/RectangleConstraint:<init>:(Lorg/jfree/data/Range;Lorg/jfree/data/Range;)V,3,0.0,3.0,0.0
org/jfree/chart/block/GridArrangement:arrangeRR:(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/ui/Size2D;,1,0.0,1.0,0.0
org/jfree/data/xy/MatrixSeries:getItemColumn:(I)I,2,0.0,2.0,0.0
org/jfree/chart/panel/CrosshairOverlay:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/plot/Crosshair:clone:()Ljava/lang/Object;,2,0.0,2.0,0.0
org/jfree/chart/renderer/category/LayeredBarRenderer:drawVerticalItem:(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/category/CategoryDataset;II)V,1,0.0,1.0,0.0
org/jfree/chart/plot/PiePlot:getSectionOutlinePaint:(Ljava/lang/Comparable;)Ljava/awt/Paint;,1,0.0,1.0,0.0
org/jfree/chart/plot/PiePlot:setSectionOutlinePaint:(Ljava/lang/Comparable;Ljava/awt/Paint;)V,2,0.0,2.0,0.0
org/jfree/chart/title/Title:setVerticalAlignment:(Lorg/jfree/ui/VerticalAlignment;)V,1,0.0,1.0,0.0
org/jfree/chart/renderer/xy/XYDotRenderer:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/plot/Marker:clone:()Ljava/lang/Object;,3,0.0,3.0,0.0
org/jfree/chart/axis/DateAxis:setMinimumDate:(Ljava/util/Date;)V,3,0.0,3.0,0.0
org/jfree/chart/axis/DateAxis:setMaximumDate:(Ljava/util/Date;)V,3,0.0,3.0,0.0
org/jfree/chart/renderer/AbstractRenderer:removeChangeListener:(Lorg/jfree/chart/event/RendererChangeListener;)V,6,0.0,6.0,0.0
org/jfree/data/time/Minute:hashCode:()I,1,0.0,1.0,0.0
org/jfree/chart/renderer/AbstractRenderer:setBaseCreateEntities:(Z)V,2,0.0,2.0,0.0
org/jfree/chart/renderer/AbstractRenderer:setBaseCreateEntities:(ZZ)V,2,0.0,2.0,0.0
org/jfree/chart/renderer/xy/XYStepRenderer:setStepPoint:(D)V,3,0.0,3.0,0.0
org/jfree/chart/renderer/xy/XYStepRenderer:equals:(Ljava/lang/Object;)Z,4,0.0,4.0,0.0
org/jfree/chart/title/Title:setVisible:(Z)V,1,0.0,1.0,0.0
org/jfree/chart/title/Title:setHorizontalAlignment:(Lorg/jfree/ui/HorizontalAlignment;)V,1,0.0,1.0,0.0
org/jfree/chart/block/ColorBlock:<init>:(Ljava/awt/Paint;DD)V,3,0.0,3.0,0.0
org/jfree/chart/renderer/xy/XYDotRenderer:<init>:()V,6,0.0,6.0,0.0
org/jfree/chart/block/ColorBlock:equals:(Ljava/lang/Object;)Z,3,0.0,3.0,0.0
org/jfree/chart/plot/dial/DialTextAnnotation:<init>:(Ljava/lang/String;)V,4,0.0,4.0,0.0
org/jfree/chart/plot/dial/DialTextAnnotation:equals:(Ljava/lang/Object;)Z,4,0.0,4.0,0.0
org/jfree/chart/plot/dial/DialTextAnnotation:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/annotations/CategoryTextAnnotation:clone:()Ljava/lang/Object;,2,0.0,2.0,0.0
org/jfree/data/time/TimeSeries:createCopy:(Lorg/jfree/data/time/RegularTimePeriod;Lorg/jfree/data/time/RegularTimePeriod;)Lorg/jfree/data/time/TimeSeries;,2,0.0,2.0,0.0
org/jfree/data/time/Minute:getLastMillisecond:()J,2,0.0,2.0,0.0
org/jfree/chart/urls/CustomXYURLGenerator:getListCount:()I,4,0.0,4.0,0.0
org/jfree/chart/urls/CustomXYURLGenerator:getURLCount:(I)I,4,0.0,4.0,0.0
org/jfree/chart/urls/CustomXYURLGenerator:getURL:(II)Ljava/lang/String;,4,0.0,4.0,0.0
org/jfree/chart/urls/CustomXYURLGenerator:addURLSeries:(Ljava/util/List;)V,4,0.0,4.0,0.0
org/jfree/chart/urls/CustomXYURLGenerator:equals:(Ljava/lang/Object;)Z,3,0.0,3.0,0.0
org/jfree/chart/renderer/xy/XYDotRenderer:equals:(Ljava/lang/Object;)Z,4,0.0,4.0,0.0
org/jfree/data/gantt/SlidingGanttCategoryDataset:getUnderlyingDataset:()Lorg/jfree/data/gantt/GanttCategoryDataset;,2,0.0,2.0,0.0
org/jfree/chart/PaintMap:getPaint:(Ljava/lang/Comparable;)Ljava/awt/Paint;,13,0.0,13.0,0.0
org/jfree/data/time/Hour:previous:()Lorg/jfree/data/time/RegularTimePeriod;,3,0.0,3.0,0.0
org/jfree/chart/PaintMap:put:(Ljava/lang/Comparable;Ljava/awt/Paint;)V,12,0.0,12.0,0.0
org/jfree/data/time/Week:getYearValue:()I,1,0.0,1.0,0.0
org/jfree/data/time/RegularTimePeriod:getMiddleMillisecond:()J,19,0.0,19.0,0.0
org/jfree/data/xy/DefaultWindDataset:<init>:()V,4,0.0,4.0,0.0
org/jfree/data/xy/DefaultWindDataset:<init>:([[[Ljava/lang/Object;)V,5,0.0,5.0,0.0
org/jfree/data/xy/DefaultWindDataset:<init>:(Ljava/util/List;[[[Ljava/lang/Object;)V,5,0.0,5.0,0.0
org/jfree/data/xy/DefaultWindDataset:seriesNameListFromDataArray:([[Ljava/lang/Object;)Ljava/util/List;,5,0.0,5.0,0.0
org/jfree/data/xy/DefaultWindDataset:equals:(Ljava/lang/Object;)Z,3,0.0,3.0,0.0
org/jfree/data/xy/WindDataItem:<init>:(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Number;)V,5,0.0,5.0,0.0
org/jfree/data/xy/WindDataItem:compareTo:(Ljava/lang/Object;)I,5,0.0,5.0,0.0
org/jfree/data/time/Minute:getHour:()Lorg/jfree/data/time/Hour;,4,0.0,4.0,0.0
org/jfree/data/time/Minute:previous:()Lorg/jfree/data/time/RegularTimePeriod;,1,0.0,1.0,0.0
org/jfree/chart/plot/dial/DialCap:<init>:()V,9,0.0,9.0,0.0
org/jfree/chart/axis/Tick:clone:()Ljava/lang/Object;,2,0.0,2.0,0.0
org/jfree/chart/plot/dial/DialCap:equals:(Ljava/lang/Object;)Z,8,0.0,8.0,0.0
org/jfree/chart/plot/dial/DialCap:clone:()Ljava/lang/Object;,2,0.0,2.0,0.0
org/jfree/data/statistics/SimpleHistogramBin:overlapsWith:(Lorg/jfree/data/statistics/SimpleHistogramBin;)Z,2,0.0,2.0,0.0
org/jfree/chart/annotations/XYTextAnnotation:clone:()Ljava/lang/Object;,4,0.0,4.0,0.0
org/jfree/chart/annotations/XYPointerAnnotation:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
org/jfree/chart/urls/CustomPieURLGenerator:getURLCount:(I)I,3,0.0,3.0,0.0
org/jfree/chart/urls/CustomPieURLGenerator:getURL:(Ljava/lang/Comparable;I)Ljava/lang/String;,3,0.0,3.0,0.0
org/jfree/chart/urls/CustomPieURLGenerator:addURLs:(Ljava/util/Map;)V,3,0.0,3.0,0.0
org/jfree/chart/axis/DateTickUnit:hashCode:()I,1,0.0,1.0,0.0
org/jfree/chart/labels/AbstractPieItemLabelGenerator:getNumberFormat:()Ljava/text/NumberFormat;,3,0.0,3.0,0.0
org/jfree/chart/labels/AbstractPieItemLabelGenerator:getPercentFormat:()Ljava/text/NumberFormat;,1,0.0,1.0,0.0
org/jfree/chart/labels/StandardPieToolTipGenerator:clone:()Ljava/lang/Object;,1,0.0,1.0,0.0
